ped,other,frame,t,d_min,turn_deg,lat_other,speed,turn_dir,scene
1,2,100,4.0,0.7018128314523153,10.315200672768924,-0.6417334499773759,0.7621474798187465,左,zara02
1,6,250,10.0,0.2912876472302207,8.146797156097364,0.22896574606911094,1.1795245746733123,右,zara02
2,1,0,0.0,0.5737241754008349,10.859836708096509,0.5117380718431692,0.8836883804929131,右,zara02
2,1,210,8.4,0.758505443169107,8.070213783676536,0.7579813019505279,1.2181437010524698,右,zara02
3,1,150,6.0,1.089285328015945,11.744252906617334,1.031370665733644,1.6440653039387356,右,zara02
5,6,320,12.8,0.7586641072835115,8.731523860797154,0.737647601384371,1.5440870201968266,右,zara02
6,5,210,8.4,0.6446560719436811,8.66694144688472,-0.6199951465294149,2.0288448618967774,左,zara02
6,7,320,12.8,0.42009707951753217,19.017180058119493,0.3821155376241461,1.5525147185542967,右,zara02
6,10,360,14.4,0.3184841049780135,20.323898682580392,0.25316704900924,1.2263619710989009,右,zara02
7,8,380,15.2,1.1823185269823393,13.317770360804303,-1.1228817306525278,1.045301035732347,左,zara02
9,12,410,16.4,0.39914190622909895,8.121828458043439,0.19469924829602278,1.1909237525640737,右,zara02
10,11,510,20.4,1.1816838583515226,8.719479861239762,-1.1700220382498918,1.1197247224899871,左,zara02
10,14,590,23.6,0.7382664882059631,9.207191892828888,0.36705496050530184,0.7888101767658355,右,zara02
10,16,670,26.8,0.9897722853592967,8.340119070751712,0.6321892626786118,1.08219528086914,右,zara02
11,10,550,22.0,0.9467073443376939,13.76319307379481,0.7616496010863949,1.0286513637887045,右,zara02
11,10,620,24.8,0.3883654243256076,8.2699346032621,0.38833444154981983,1.287015755044451,右,zara02
11,10,680,27.2,0.27270461581192146,19.217578902291308,0.1526943470659073,1.3303719341847222,右,zara02
12,13,460,18.4,0.8065274972728788,8.014501758730319,0.8051962199403051,1.2989555185021646,右,zara02
12,13,560,22.4,0.49924851428783334,15.858462918306827,0.461469634488316,0.8631698966429008,右,zara02
12,13,700,28.0,1.0544440303839362,12.616236973816854,0.8420182399705607,1.418749073777535,右,zara02
13,12,530,21.2,0.5902161694508224,8.483140706864361,-0.5885311236134547,1.1290033059088722,左,zara02
13,12,630,25.2,0.6374786746477122,8.176192790396414,-0.6323257705417156,1.2529409408640115,左,zara02
14,15,660,26.4,0.4050811328431124,9.340558204067406,-0.17843616522167216,1.3567684720923028,左,zara02
14,17,730,29.2,0.7321098263726342,16.356371126768096,0.6765069319543179,1.2992394335310928,右,zara02
15,16,790,31.6,0.45298409445636584,9.886183559020225,0.43035740057320593,1.1800893042698188,右,zara02
16,15,630,25.2,0.38874512814082796,9.518229900469663,-0.33610804663182225,1.2570386435197107,左,zara02
17,18,610,24.4,0.9892360478877755,39.81726317036086,-0.5331889291425664,0.8498873094302233,左,zara02
17,18,720,28.8,0.3938437502822283,10.896782467369775,-0.39381903217983055,1.162989473819772,左,zara02
17,18,840,33.6,0.5491026669520349,18.289893022609164,-0.5400429116132274,1.2728228977448446,左,zara02
20,21,1170,46.8,0.9394824817974398,15.880621376780141,0.42100764651123196,0.9575638488156488,右,zara02
20,21,1250,50.0,0.6762569169915998,11.271639571416387,0.670070863493229,0.9029406353803726,右,zara02
21,20,1430,57.2,0.6956285917563709,18.129054457978384,-0.5775829032610398,1.2021817698811592,左,zara02
23,24,1440,57.6,0.9115754880182997,23.801803250736867,0.4101506792607111,0.9960212125984429,右,zara02
24,25,1190,47.6,1.0022473700479437,16.47782693866094,-0.581097761203023,0.9922667135708599,左,zara02
24,25,1420,56.8,0.5062970349837737,8.141907934642717,-0.5021066814969302,0.8711157763277865,左,zara02
24,25,1560,62.4,0.45792383799844844,28.10869308320744,-0.45775626331216096,0.8938671099068891,左,zara02
25,24,1310,52.4,0.42740500162537903,10.25894345962962,0.3648638435767484,0.9983773790369408,右,zara02
25,24,1450,58.0,0.5005896611611353,13.979791098744869,0.49771918670459686,0.906352666967354,右,zara02
